Jansen Wielersport,Kerklaan 1B None AC HEINKENSZAND 4451 Netherlands,,+310113268000,info@jansenwielersport.nl,
In 't Ven Sport,Brugstraat 49 None TURNHOUT 2300 Belgium,www.intvensport.be,+3214454174,info@intvensport.be,
VELO 77,2 RUE VICTOR BALTARD None CLAYE SOUILLY 77410 France,,+330160074090,sebastien.grange@yahoo.fr,
Soria Bikes,Industrieweg 12 None MERKSPLAS 2330 Belgium,www.fietsensoria.be,+3214634583,eric.vervoort1@telenet.be,
Dexters Sport BVBA,Industrieweg Zuid 2045 None OPGLABBEEK 3660 Belgium,www.dexterssport.be,+3289658580,info@dexterssport.be,
Framed V.O.F.,Tromputte 10 None BC MARGRATEN 6269 Netherlands,www.frmd.nl,+310433110282,info@frmd.nl,
CULTURE VELO CHAMBLY,Centre Cial les Portes de l'oise None CHAMBLY 60230 France,,+330130347960,60chambly@culturevelo.com,
VELOLAND SERRIS,15 BOULEVARD ROBERT THIBOUST None SERRIS 77700 France,,,contact@otourdbikes.fr,
Fietsen Jos Feron,Torenstraat 1 A None SCHIMMERT 6333 BC Netherlands,www.josferon.nl,+310454041384,info@josferon.nl,
Cycles Drouven,Kapellstrasse 20 None KELMIS 4720 Belgium,www.cyclesdrouven.be,+3287657270,cyclesdrouven@skynet.be,
Bouchet - Bieliën,Nieuwstadpoort 52 None BREE 3960 Belgium,www.bouchet-bielien.be,+3289461782,info@bouchet-bielien.be,
Tweewielerservice van der Zande B.V,Kalisbuurt 53 None CP OUD-VOSSEMEER 4698 Netherlands,www.tweewielerservice.com,+310166672481,astrid@tweewielerservice.com,
VELO NEWS,7 Avenue Marcel Perrin None MERY SUR OISE 95540 France,www.velonews.fr,+330134481010,velo-news@orange.fr,
INTERSPORT BERCK SUR MER,RUE DU PONT DE L ARCHE None BERCK 62600 France,,+330321894310,bercksurmer@reseau-intersport.fr,
bc GmbH & Co. KG,Neupforte 2d None Aachen 52062 Germany,www.bike-components.de,+492405450045,info@bike-components.de,
De Jong Tweewielers,Sint Janstraat 1 None ALPHEN 5131 BR Netherlands,www.dejongtweewielers.com,+310135081612,info@dejongtweewielers.com,
Sport Scheck GmbH,Striftsstraße None Aachen 52062 Germany,,,,
Fietsland.com B.V.,Dijk 40a None EERSEL 5521 AZ Netherlands,www.fietsland.com,+310497513098,info@fietsland.com,
Fietsen De Leemhoek,Stationsstraat 38A None MAASEIK 3680 Belgium,,+3289751980,info@fietsendeleemhoek.be,
Flizz Eurobike GmbH,Am Gut Wolf 9 None Aachen 52070 Germany,www.flizz-eurobike.eu,+492418793050,verkauf@eurobike.de,
CULTURE VELO PONTAULT COMBAULT,ROUTE DES FRICHES None PONTAULT COMBAULT 77340 France,,+330160293136,culturevelopontault@orange.fr,
VELO 9 DARCEL,147 BLD BORDIER (RN 14) None MONTIGNY LES CORMEILLES 95370 France,www.velo9.com,+330139787878,comptoirvelo9@orange.fr,
INTERSPORT HERBLAY,RUE RENE CASSIN 2 None HERBLAY 95220 France,,+330161350888,l.neukirch@reseau-intersport.fr,
CYCLES LAURENT,9 BOULEVARD VOLTAIRE None PARIS 11 75011 France,www.cycleslaurent.com,+330147004310,info@cycleslaurent.com,
Janson Fietsen,Allerheiligenweg 1 None TM BREDA 4834 Netherlands,,+310765653160,breda@jansonfietsen.info,
CULTURE VELO PARIS,90 avenue Daumesnil None PARIS 12 75012 France,,+330143144717,75paris12@culturevelo.com,
Radsport Ganser GmbH,Wilhelm-Pitz-Str. 11-13 None Stolberg 52223 Germany,www.radsportganser.de,+49240237374,markus.ganser@t-online.de,
CYCLE NATUREL,2 Avenue Jean Jaures None SARTROUVILLE 78500 France,www.cycle-naturel.com,+330130860100,cyclenaturel@orange.fr,
INTERSPORT MERS LES BAINS,LES GRANDS MARAIS None MERS LES BAINS 80350 France,,+330227280866,merslesbains@reseau-intersport.fr,
Ventoux V.O.F.,Berkdijksestraat 81 None TILBURG 5025 VD Netherlands,www.ventoux.nl,+310134685598,verkoop@ventoux.nl,
INTERSPORT NEUFCHATEL,PARC COMMERCIAL DU PAYS DE BRAY None NEUFCHATEL EN BRAY 76270 France,,+330232974850,neufchatel@reseau-intersport.fr,
UN VELO DANS LA VILLE,142 AV PIERRE BROSSOLETTE None MALAKOFF 92240 France,www.velo-dans-la-ville.fr,+330146573723,luc.draber@wanadoo.fr,
V.O.F. 2Wielers Dirksland,Nijverheidsweg 5 None XX DIRKSLAND 3247 Netherlands,www.2wielersdirksland.nl,+310187601706,info@2wielersdirksland.nl,
CULTURE VELO BOULOGNE BILLANCOURT,ALLEE GEORGES ASKINAZI 63 None BOULOGNE BILLANCOURT 92100 France,,+330184193760,92boulogne-billancourt@culturevelo.com,
CYCLES DARNOIS,79 Boulevard du Marechal Joffre None BOURG LA REINE 92340 France,www.cycleclic.com,+330149844282,cyclexpertblr@gmail.com,
CYCLES GALLAND,Rue Gustave Eiffel 3 None MONTGERON 91230 France,,+330169429794,cycles.galland@wanadoo.fr,
LA BOUTIQUE DU TRIATHLON,181 AVENUE DU GENERAL DE GAULLE None CLAMART 92140 France,www.laboutiquedutriathlon.com,+330146019960,boutique.du.triathlon@wanadoo.fr,
OVELO,Avenue de la Division Leclerc 78 None ANTONY 92160 France,,+330972566278,contact@ovelo.fr,
INTERSPORT  ORGEVAL,ROUTE DE 40 SOUS None ORGEVAL 78630 France,,+330130651128,orgeval@reseau-intersport.fr,
PUR VELO,31 avenue de Saint-Cloud None VERSAILLES 78000 France,www.purvelo.fr,+330139660199,purvelo@bbox.fr,
CYCLES HABERT,6 TER RUE DE VAUX None MELUN 77000 France,,+330164091212,cyclabert@gmail.com,
CULTURE VELO CORBEIL,8 RUE JACQUES ANQUETIL None CORBEIL ESSONNES 91100 France,www.culturevelocorbeil.com,+330160904221,91corbeil@culturevelo.com,
Rijwielcentrale Helvoirt,Torenstraat 50 None HELVOIRT 5268 AV Netherlands,www.derijwielcentrale.nl,+310411642313,mail@derijwielcentrale.nl,
CULTURE VELO VILLEBON SUR YVETTE,PA  commerciales Villebon 2 None VILLEBON SUR YVETTE 91140 France,www.culturevelo.com,+330169310104,91villebon@culturevelo.com,
Gothe GmbH & Co. KG,Am Langen Graben 19 None Düren 52353 Germany,www.fahrrad-gothe.de,+49242140380,cw@fahrrad-gothe.de,
Extrabike,Baarzenstraat 21 None VUGHT 5262 GD Netherlands,www.extrabike.nl,+32738506853,info@extrabike.nl,
JAILLANT VENON,49 RUE G CLEMENCEAU None TROYES 10000 France,,+330325733087,ets-jaillant-venon@orange.fr,
Rabbit-Bikestore,Van Schagenstraat 28 None PG ELSHOUT 5154 Netherlands,,+310416382835,bikestore@rabbitracing.nl,
Bikeshop Stefan Kluytmans,Hoofdstraat 63 None LIESSEL 5757 AK Netherlands,www.bikeshopstefankluytmans.nl,+310493343003,info@bikeshopstefankluytmans.nl,
CULTURE VELO DAMMARIE,575 AVENUE AMPERE None DAMMARIE LES LYS 77190 France,,+330164376222,77dammarie@culturevelo.com,
FRS Fietsen,Ijsselmeer 30 None EX ZWIJNDRECHT 3332 Netherlands,,+310786123300,info@frsfietsen.nl,
Mutsaars Bikes,Europalaan 79 None SCHIJNDEL 5481 JD Netherlands,www.mutsaarsbikes.nl,+310735496375,webshop@mutsaarsbikes.nl,
CYCLES DES HAUTS CLOS,132 BOULEVARD DE DIJON None ST JULIEN LES VILLAS 10800 France,,+330325824521,cycles.chailley@gmail.com,
SPORT 2000 MONDO GIF SUR YVETTE,C.CIAL VAL DE COURCELLE None GIF SUR YVETTE 91190 France,,+330164862084,pradal.sports@wanadoo.fr,
CYCLES ALAIN MAS   -ZEG,ZAC LES CLOSEAUX - 8 RUE DU LOT None BUCHELAY 78200 France,,+330130984360,cycles.mas@wanadoo.fr,
Van Bronckhorst Bikes,Beeckerstr. 58 None Wegberg 41844 Germany,www.v-b-bikes.de,+492434808021,mariovanbronckhorst@gmx.de,
Van Leeuwen Tweewielers,Emmastraat 37 None GC ROZENBURG 3181 Netherlands,,+310181212417,leeuwen2wielers@gmail.com,
Rijploeg 2 wielers,Vlietplein 9 None GH RIDDERKERK 2986 Netherlands,,+310180421772,info@rijploeg2wielers.nl,
Mantel Tweewielers en Sport,Balkweg 7 None DEN BOSCH 5232 BT Netherlands,www.mantel.com,+31264450945,service.nl@mantel.com,
BIKEXPERIENCE,RUE DES FRERES LUMIERE None COIGNIERES 78310 France,,+330951487413,gary@alltricks.com,
A LA PETITE REINE,14 Rue de la Paroisse None FONTAINEBLEAU 77300 France,www.alapetitereine.com,+330160745757,la-petite-reine@wanadoo.fr,
PLANET VELO,AVENUE DE L ARBRE A LA QUENEE None MERE 78490 France,www.planet-velo.fr,+330130417721,contact@planet-velo.fr,
V.O.F. Fietsland,Buskensstraat 4 None CK BOEKEL 5427 Netherlands,,+310492324904,info@fietsland-boekel.nl,
INTERSPORT VERNON-SAINT-MARCEL,rue louis bleriot None ST MARCEL 27950 France,,+330232515303,s.moy@reseau-intersport.fr,
Wielerhuis De Meulenreek,Tolweg 1 None GEFFEN 5386 BZ Netherlands,www.meulenreek.nl,+310735321506,info@meulenreek.nl,
Sport Scheck GmbH,Hindenburgstrasse 73 None Mönchengladbach 41061 Germany,www.sportscheck.com,+4921615625719,filiale_moenchengladbach@sportscheck.com,
Fahrrad Center Zilles GmbH,Konstantinstr. 2-16 None Mönchengladbach 41238 Germany,www.zilles-gmbh.de,+492166130466,info@zilles-gmbh.de,
ROUEN BIKE  ZEG,45 Rue Saint Eloi None ROUEN 76000 France,,+330235713430,fabrice@rouenbike.fr,
Bike Reiter,Zunftstr. 7 None Erftstadt-Lechenich 50374 Germany,,+49223567420,,
BIKE REITER,Zunftstr. 7 None Erftstadt 50374 Germany,www.bike-reiter.de,+49223567420,webmaster@bikereiter.de,
Steinckes Radmarkt,Tönisvorster Str. 39 None Viersen 41749 Germany,www.steinckes-radmarkt.de,+4921628186981,m-steincke@t-online.de,
Autobase,"Autobase 2,North Barrack Road None Walmer, Deal CT14 7DS Great Britain",www.autobase-kent.co.uk,+441304374444,bikeshopinautobase@gmail.com,
Bike Experts Den Haag,van Baerlestraat 87-89 None LK DEN HAAG 2533 Netherlands,www.bike-x.nl,+310703801617,info@bike-x.nl,
INTERSPORT TOURVILLE LARIVIERE,ZONE COMMERCIALE DU CLOS AUX ANTS None TOURVILLE LA RIVIERE 76410 France,,+330235059490,tourville@reseau-intersport.fr,
CULTURE VELO LOUVIERS,85 BOULEVARD DU DOCTEUR POSTEL None LOUVIERS 27400 France,www.cyclesgeorget.com,+330232400622,27louviers@culturevelo.com,
12GO Biking,Grote Esch 1005 None MJ MOORDRECHT 2841 Netherlands,,+310182621850,info@12gobiking.nl,
INTERSPORT   BARENTIN,ZONE COMMERCIALE LA CARBONNIERE None BARENTIN 76360 France,,+330232983717,intersportbarentin@orange.fr,
INTERSPORT   RAMBOUILLET,Route d'Orphin None GAZERAN 78125 France,,+330130465600,inter78@orange.fr,
CULTURE VELO RAMBOUILLET,1 Rue de Cutesson None GAZERAN 78125 France,,+330130887439,thierry.voet@wanadoo.fr,
Kocken Tweewielers,Steenstraat 35 None JA BOXMEER 5831 Netherlands,www.kockenboxmeer.nl,+310485576091,info@kockenboxmeer.nl,
2 Rad Center Hendrix,Kevelaerer Straße 120 None Geldern 47608 Germany,www.zweiradhendrix.de,+492831133433,hendrix2@web.de,
SP Cycles,98 - 100 Albion Road St Peters None Kent CT10 2UT Great Britain,www.spcycles.com,+441843865769,stpeterscycles@gmail.com,
RA Zweirad-Vertriebs GmbH,Luxemburger Str. 379 b None Hürth 50354 Germany,www.fahrradcenter.com,+492233791280,info@fahrradcenter.com,
The Bike Shed (Kent) Ltd,71 Canterbury Road None Margate CT9 5AS Great Britain,www.thebikeshedkent.co.uk,+441843593595,lindsay.panteli@transportinvestigations.co.uk,
Borgmann Sport GmbH,Königstr. 78 None Krefeld 47798 Germany,,+4921513699760,krefeld@intersport-borgmann.de,
Fahrrad-Ass,Hülser Str. 129-131 None Krefeld 47803 Germany,,+4921517672878,info@fahrrad-ass.de,
INTERSPORT GUICHAINVILLE,La Garenne de Melleville None GUICHAINVILLE 27930 France,,+330232236690,intersport.evreux@wanadoo.fr,
INTERSPORT  YVETOT,Rue Jean Moulin None YVETOT 76190 France,,+330232708350,c.debray@reseau-intersport.fr,
Cosmos Bikes & More GmbH,Neptunplatz 6 B None Köln 50823 Germany,www.cosmosbikes.de,+492219525774,info@cosmosbikes.de,
Cycletec Radsport GmbH,Moerser Str. 80 None Krefeld 47803 Germany,www.cycletec.de,+49215125562,cycletec@t-online.de,
Globetrotter Ausrüstung GmbH,Richmodstr. 10 None Köln 50667 Germany,www.globetrotter.de,+492212772880,shop-koeln@globetrotter.de,
Romney Cycles (Kent) Ltd,77 High Street None New Romney TN28 8AZ Great Britain,www.romneycycles.co.uk,+441797362155,stevejamesrc@gmail.com,
Karstadt Sports GmbH,Schildergasse 31-37 None Köln 50667 Germany,www.karstadt.de,+4922120390,,
Sport Scheck GmbH,Schildergasse 38-42 None Köln 50667 Germany,www.sportscheck.com,+4922192010019,filiale_koeln@sportscheck.com,
Globetrotter Ausrüstung GmbH,Vorgebirgstraße 86 None Bonn 53119 Germany,,+49228766180,shop-bonn@globetrotter.de,
Cycle WERX OHG,Siegburger Str. 227 None Köln 50679 Germany,www.cyclewerx.de,+492215104304,info@cyclewerx.de,
Lucky Bike.de GmbH Düsseldorf II,Aachener Str. 126 None Düsseldorf 40223 Germany,www.lucky-bike.de,+492113677448,p.arce@lucky-bike.de,
Lörper Fahrrad GmbH,Boschstraße 12 None Goch 47574 Germany,www.loerper.de,+492823929550,fahrrad@loerper.de,
Lucky Bike.de GmbH Düsseldorf I,Friedrich-Ebert-Str. 16 None Düsseldorf 40211 Germany,www.lucky-bike.de,+49211363009,as@lucky-bike.de,
Karstadt Sports GmbH,Tonhallenstr. 10 None Düsseldorf 40212 Germany,www.karstadt.de,+492113686463,,
INTERSPORT DREUX,Centre Commercial Dreux Nord (Cora) None DREUX 28100 France,,+330237420255,intersport.dreux@orange.fr,
Fahrradstudio Gram,Alte Flughafenstr. 13 None Düsseldorf 40474 Germany,www.fahrradstudio-gram.de,+4921117167802,lohausen@Fahrradstudio-Gram.de,
Bike-Zone V.O.F.,De Lasso Zuid 8a None EW ROELOFARENDSVEEN 2371 Netherlands,www.bike-zone.nl,+310717440045,info@bike-zone.nl,
E Flow Cycles Ltd,"Unit 1, 10 Wealden Forest Park None Herne Common, Herne Bay CT6 7LQ Great Britain",www.eflowcycles.com,+447763817329,elaine@eflowcycles.com,
Fahrrad XXL Feld GmbH,Einsteinstr. 35 None Sankt  Augustin 53757 Germany,www.zweirad-feld.de,+49224197730,s.reinhardt@fahrradxxl-feld.de,
Sport Borgmann,Mittelstrasse 89-91 None Hilden 40721 Germany,,+4921517672878,jloeffler@intersport-borgmann.de,
Rijwielpaleis Bilthoven,Koperwieklaan 1 None CA  BILTHOVEN 3722 Netherlands,www.rijwielpaleis.nl,+310302280713,evert@rijwielpaleis.nl,
Homewood Cycles,119 Ellingham Industrial Estate None Ashford TN23 6LZ Great Britain,www.homewoodcycles.co.uk,+441233621675,homecycles@outlook.com,
Rösrather Zweiradzentrum Hertzig,Kölner Str. 95 None Rösrath 51503 Germany,,+4922058996536,rzhertzig@web.de,
Christof Pütz,Am Turm 6 None Siegburg 53721 Germany,www.puetzbike.de,+492241315150,Kontakt@puetzbike.de,
Bike Totaal Joop van Voorthuizen,Beukenlaan 34a None SCHERPENZEEL 3925 JL Netherlands,www.joopvanvoorthuizen.nl,+31332778556,info@joopvanvoorthuizen.nl,
Zweiräder Biernath,Grünstr. 7 None Solingen 42697 Germany,www.zweiraeder-biernath.zeg.de,+4921279610,info@zweiraeder-biernath.de,
Bike Totaal Joop Van Voorthuizen,Molenstraat 15 None RENSWOUDE 3927 AB Netherlands,www.joopvanvoorthuizen.nl,+310318571761,info@joopvanvoorthuizen.nl,
Mantel Tweewielers en Sport,de Overmaat 48 None ARNHEM 6831 AJ Netherlands,,+310264450945,inkoopfietsen@mantel.com,
Campana e.K.,Industriestr. 53 None Burscheid 51399 Germany,www.campanaradsport.de,+49217461240,info@campanaradsport.de,
INTERSPORT AMILLY,1522 AVENUE D ANTIBES None AMILLY 45200 France,,+330238892000,amilly.mat@wanadoo.fr,
Lucky Bike.de GmbH Duisburg,Harry Eppstein Platz 2 None Duisburg 47051 Germany,,+4920337852811,o.baars@lucky-bike.de,
33 tweewielers,Zwarteweg 29 None AK LEUSDEN 3833 Netherlands,,+310332854150,info@33tweewielers.nl,
Rijwielen Reerink,Dorpstraat 90 None BM WESTERVOORT 6931 Netherlands,www.reerinkrijwielen.nl,+310263116743,info@reerinkrijwielen.nl,
Zweirad Legewie,Am Südpark 2 None Solingen 42651 Germany,www.zweirad-legewie.de,+49212819737,info@zweirad-legewie.de,
Sport Borgmann,Hauptstr. 17-19 None Solingen 42651 Germany,,+4921264501090,solingen@intersport-borgmann.de,
INTERSPORT  GRUCHET LE VALASSE,RUE DE L ABBAYE None GRUCHET LE VALASSE 76210 France,,+330235398850,intersport.gruchet@orange.fr,
LA GRANGE AUX CYCLES,Quai du Batardeau 15 None AUXERRE 89000 France,www.lagrangeauxcycles.fr,+330950112685,atelier@lagrangeauxcycles.fr,
Bike Emotions V.O.F.,St. Jansgildestraat 63 A None AW BEEK 7037 Netherlands,,+310031316533060,mail@bike-emotions.nl,
Zweirad - Vogel GmbH,Krengelstr. 131 None Dinslaken 46539 Germany,www.vogel-zweirad.de,+492064433960,info@vogel-zweirad.de,
Zweirad-Center Stadler Mülheim-Kärlich,Industriestr. 15 None Mülheim-Kärlich 56218 Germany,https://shop.zweirad-stadler.de/Nach-Marken/SCOTT/,+49261988897128,myk@zweirad-stadler.de,
Fahrrad Franz GmbH,Industriestr. 18-20 None Mülheim-Kärlich 56218 Germany,www.fahrrad-franz.de,+492611336860,info@fahrradxxl-franz.de,
Bike Special Parts e.K.,Friedrichstraße 64 None Velbert 42551 Germany,www.bike-special-parts.de,+49205152307,info@bike-special-parts.de,
zwoo GmbH,Honnschaftenstraße 13B None Essen 45239 Germany,,+4920136036960,zwoo-gmbh@gmx.de,
Der Zweirad Experte in Wuppertal,Friedrich-Ebert-Str. 131 G None Wuppertal 42117 Germany,,+4920242997490,info@der-zweirad-experte.de,
Ochsner Sport SE,Deichmannweg 9 None Essen 45359 Germany,,+4920186760,merchandise-invoice-ode@ochsner-sport.de,
V.O.F. Rijwielhandel Duyst,Molenstraat 52 None CG BUNSCHOTEN - SPAKENBURG 3752 Netherlands,,+310332987909,info@rijwielhandelduyst.nl,
Fahrrad Franz GmbH,Hohenfelder Str. 5 None Koblenz 56068 Germany,,+49263094100,info@fahrrad-franz.de,
Fahrradladen Essen,Huyssenallee 95 None Essen 45128 Germany,www.fahrradladen-essen.de,+4920136036960,info@fahrradladen-essen.de,
Lucky Bike.de GmbH Essen,Altendorfer Str. 40 None Essen 45127 Germany,,+4920143757970,essen@lucky-bike.de,
International Bike Group BV,Gyroscoopweg 6 None AB AMSTERDAM 1042 Netherlands,,+310205061100,distributiecentrum@internationalbikegroup.com,
Karstadt Sports GmbH,Limbecker Platz 1 A None Essen 45127 Germany,,+492011761255,,
Sport Scheck GmbH,Limbecker Str. 25 None Essen 45127 Germany,www.sportscheck.com,+492017478119,filiale_essen@sportscheck.com,
Knut Dickten Fahrradhandel,Unterdörnen 93 None Wuppertal 42283 Germany,www.zweirad-dickten.de,+49202591010,webmaster@zweirad-dickten.de,
INTERSPORT  BERNAY,LE BOIS DU COURS None BERNAY 27300 France,,+330232431929,itsbernay@orange.fr,
Zweirad-Center Stadler Essen GmbH,Strickerstraße 13-15 None Essen 45329 Germany,https://shop.zweirad-stadler.de/Nach-Marken/SCOTT/,+492017470699128,essen@zweirad-stadler.de,
Quench Cycles,Bedgebury Visitors Centre None Goudhurst TN17 2SJ Great Britain,,+447769651020,emmacole@quenchuk.co.uk,
Evolution Cycles Ltd,"24 Meads St,Meads Village None Eastbourne,East Sussex BN20 7QY Great Britain",www.evocycles.co.uk,+441323737320,info@evocycles.co.uk,
Radsport Hasberg,Hochstr. 12 a None Wipperfürth 51688 Germany,,+4922671571,rs.hasberg@t-online.de,
Zweirad Klein GmbH,Bielsteinerstr. 78 None Wiehl 51674 Germany,,+4922624444,t.klein@zweirad-klein.de,
CULTURE VELO LE HAVRE,2 RUE DU CAMP PHILIP MORIS None GONFREVILLE L ORCHER 76700 France,,+330278930180,76lehavre@culturevelo.com,
Fahrrad XXL Meinhövel GmbH,Buschgrundstraße 23 None Gelsenkirchen 45894 Germany,,,wm@fahrradxxl-meinhoevel.de,
Evans Cycles - Maidstone,2 Tonbridge Road None Maidstone ME16 8RP Great Britain,www.evanscycles.com,+441622252400,maidstone.store@evanscycles.com,
Fahrrad XXL Meinhövel GmbH,Mühlenstraße 35 None Gelsenkirchen-Buer 45894 Germany,www.radmarkt-meinhoevel.de,+49209930790,info@fahrradxxl-meinhoevel.de,
Fietsshop Uitgeest VOF,Pr. Beatrixlaan 9 None HP UITGEEST 1911 Netherlands,,+310251317782,info@fietsshopuitgeest.nl,
SPORT 2000 MONDO CHECY,ZAC DE LA GUIGNARDIERE None CHECY 45430 France,,+330238614200,proxima.cycle@orange-business.fr,
Meinhövel Zweirad GmbH,Dorstener Str. 400 None Bochum 44809 Germany,www.fahrrad-xxl.de,+4923454190200,info@fahrrad-xxl.de,
Fahrrad Seeger,Brückstr. 48 None Bochum 44787 Germany,,+49234332844,fahrrad-seeger@t-online.de,
INTERSPORT ST PERE SUR LOIRE,RUE DE SAVOIE None ST PERE SUR LOIRE 45600 France,,+330238270313,intersport-stpere@reseau-intersport.fr,
CULTURE VELO SARAN,Route Nationale 20 1065 None SARAN 45770 France,,+330238545918,45orleans@culturevelo.com,
INTERSPORT GIEN,ZONE CIALE VAL SOLOGNE None GIEN 45500 France,,+330238050404,julien.berre@scott-sports.fr,
Zweirad Niestroj,Osterfeldstr. 43 None Wetter 58300 Germany,www.zweirad-niestroj.de,+49233571147,info@zweirad-niestroj.de,
CYCLES JOCELYN (EURL),1 PLACE ROBERT FLERS None PONT L EVEQUE 14130 France,,+330231651427,cyclesjocelyn@aliceadsl.fr,
The Velo House Ltd,5 St Johns Road None Tunbridge Wells TN4 9TN Great Britain,www.thevelohouse.com,+441892554500,olly@thevelohouse.com,
Cycling Made Easy (Tunbridge Wells),48 St Johns Road None Tunbridge Wells TN4 9NY Great Britain,www.cyclingmadeeasy.co.uk,+441892459551,ray.wookey@cyclingmadeeasy.co.uk,
Les's Cycles,365-367 Long Road None Canvey Island SS8 0JQ Great Britain,www.lescycles.com,+441268695877,shop@lescycles.com,
Bike Art Ltd,Hadleigh Park None Benfleet SS7 2PP Great Britain,,+441702551076,baenquiries@aol.com,
Bike Shop Egmond,Trompstraat 17 None EL EGMOND AAN ZEE 1931 Netherlands,www.bikeshopegmond.nl,+310723030516,info@bikeshopegmond.nl,
Zweirad Center Klein GmbH,Lenzmannstr. 4 None Hagen 58095 Germany,www.cycle-klein.de,+49233127420,info@cycle-klein.de,
Wealden Cycles,Unit 1 Spring Gardens Park Lane None Crowborough TN6 2QN Great Britain,www.wealdencycles.co.uk,+441892653736,claire@wealdencycles.co.uk,
Kaandorp Fietsen,Zilverstraat 6 None ALKMAAR 1811 DH Netherlands,www.kaandorpfietsen.nl,+310725823247,kaandorpfietsen@hotmail.com,
Quench Cycles (Gravesend),"Cyclopark, The Tollgate None Gravesend DA11 7NP Great Britain",,+447769651020,emmacole@quenchuk.co.uk,
5312 Ltd,D11 Cowdray Centre None Colchester CO1 1BW Great Britain,www.53-12.com,+441206505011,edpage@hotmail.co.uk,
Fahrrad Feldmann GmbH,Raiffeisenstraße 15 None Olpe 57462 Germany,www.fahrrad-feldmann.de,+49276162909,info@fahrrad-feldmann.de,
Moons Cycles,418 Norwich Road None Ipswich IP1 5DX Great Britain,,+441473464611,mikes@moonscycles.co.uk,
Karstadt Sports GmbH,Westenhellweg 30-36 None Dortmund 44135 Germany,,+4923154393200,,
Karstadt Warenhaus AG,Hansa Platz 1 None Dortmund 44137 Germany,,+4923154393011,,
Lucky Bike.de GmbH Dortmund,Hermannstr. 108 None Dortmund 44263 Germany,,+49231947989920,t.kreckel@lucky-bike.de,
Ebener Zweiradsport GmbH,Talweg 2 None Niederrossbach 56479 Germany,www.ebener-zweiradsport.de,+492664997690,info@ebener-zweiradsport.de,
UBYK LTD,24 Sydney Street None Brighton BN1 4EN Great Britain,,+441273945850,brighton@ubyk.co.uk,
Evans Cycles Brighton,4 Air Street None Brighton BN1 3FB Great Britain,www.evanscycles.com,+441273772357,info@evanscycles.com,
Yellow Jersey Cycles Ltd,"25 High Street, None Billericay CM12 9BA Great Britain",www.yellowjerseycycles.co.uk,+441277654233,yellowjerseycycles@gmail.com,
Zweiradcenter Markgraf u.Linn GmbH,Zwischen den Wegen 8 None Schwerte 58239 Germany,www.zweiradcenter-markgraf.de,+492304467600,info@zweiradcenter-markgraf.de,
Evans Cycles - Lakeside,Junction Shopping Park None West Thurrock RM20 3HH Great Britain,www.evanscycles.com,+441708804988,lakeside.store@evanscycles.com,
PM Outdoor e.K.,Flughafenstr. 1 None Burbach 57299 Germany,www.pm-outdoor.de,+4927365099333,info@pm-outdoor.de,
Fahrrad Feldmann GmbH,Leimbachstr. 10 None Siegen 57074 Germany,,+4927154527,fahrrad-feldmann-siegen@gmx.de,
Beukers Bike Centre,Ingenieur van de Banstraat 14 None NN PETTEN 1755 Netherlands,www.beukersbikecentre.nl,+310226381367,info@beukersbikecentre.nl,
Evans Cycles - Chelmsford,Unit 5 Army and Navy None Chelmsford CM2 7GY Great Britain,www.evanscycles.com,+441245782400,chelmsford.store@evanscycles.com,
Rad Fix,Römerstr. 11 None Hünstetten-Oberlibbach 65510 Germany,www.huenstetten.de/radfix,+49612872295,radfix@t-online.de,
Action Sports GmbH,Bonermühle 8 None Neuenrade 58809 Germany,www.actionsports.de,+4923942456800,info@actionsports.de,
Radwelt Coesfeld GmbH,Dülmener Str. 117 None Coesfeld 48653 Germany,,+4925419387920,verkauf@radwelt-coesfeld.de,
B&M Cycles,"13 High Street, Brentwood None Essex CM14 4RG Great Britain",www.bmcycles.co.uk,+441277214342,mary@bmcycles.plus.com,
Fahrrad Feldmann GmbH,Auwiese 4 None Kreuztal 57223 Germany,,+492732891024,fahrrad-feldmann-kreuztal@t-online.de,
CAILLAT MOTOCULTURE,ALLEE DU TREMBLAT 3 None COSNE COURS SUR LOIRE 58200 France,www.caillat-motoculture.fr,+330386279106,caillat-motoculture-services@orange.fr,
50 Cycles Ltd (Shoreham),57 High Street None Shoreham-by-Sea BN43 5DE Great Britain,www.50cycles.com,+443339005050,scott@50cycles.com,
Bike Shop Clemens e.K.,Neukamp 5 None Lennestadt 57368 Germany,www.cbs-bikes.com,+492721609803,info@cbs-bikes.com,
Evans Cycles - Gatwick Warehou,Camino Park None Crawley RH10 9TZ Great Britain,www.evanscycles.com,+441293574999,gatwick.store@evanscycles.com,
Evans Cycles Crawley,50-52 The Broadway None Crawley RH10 1HD Great Britain,www.evanscycles.com,+441293543880,info@evanscycles.com,
SARL LETELLIER,23 RUE DES FORGES None CORBIGNY 58800 France,,+330386200796,cyclesletellier@cegetel.net,
Quest Adventure,5 Ardsheal Road None Worthing BN14 7RN Great Britain,www.questadventure.co.uk/,+441903573700,jp@questadventure.co.uk,
Cycling Made Easy Ltd,226-230 Brighton Road None Coulsdon CR5 2NF Great Britain,www.cyclingmadeeasy.co.uk,+442086608823,ray.wookey@cyclingmadeeasy.co.uk,
Maison du Velo Ltd,31 Lesbourne Road None Reigate RH2 7JS Great Britain,www.maisonduvelo.co.uk,+441737241188,shop@maisonduvelo.cc,
